file,protocol,load_nominal_Nm,rpm_nominal,win_kind,win_start_s,rpm,rpm_level,f1_Hz,fr_Hz,slip_pct,R1x,R2x,axial_1x,axial_ratio,dom_radial,onex_snr_dB,cur_sb_1x_snr,unbalance_pct,f1_on_res,fr_on_res,on_resonance,sep_Hz,sep_bins,f1_in_1x,f1_near_1x,f1_in_2x,slip_suspect,low_speed_em,vib_f1_line,em_over_1x,fr_on_axial_res,r1x_over_health,vib_1x_c2,vib_2x_c2,vib_3x_c2,vib_1x_c3,vib_2x_c3,vib_3x_c3,vib_1x_c4,vib_2x_c4,vib_3x_c4
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,70.0,1943.6,2000,33.386,32.393,2.974,0.001144,0.000516,0.000527,0.461,c3,48.7,30.9,0.74,False,False,False,0.993,7.9,False,True,False,False,False,0.000139,0.12,False,1.37,0.000336,0.000482,1.4e-05,0.001093,0.000186,1.2e-05,0.000527,0.000108,1.4e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,72.0,1943.6,2000,33.386,32.393,2.972,0.001138,0.000526,0.000534,0.47,c3,49.0,34.1,0.74,False,False,False,0.992,7.9,False,True,False,False,False,0.000135,0.12,False,1.36,0.000336,0.000491,1.8e-05,0.001087,0.000188,6e-06,0.000534,0.000111,1.9e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,74.0,1943.6,2000,33.386,32.393,2.972,0.001145,0.000528,0.000524,0.457,c3,48.8,31.0,0.74,False,False,False,0.992,7.9,False,True,False,False,False,0.000133,0.12,False,1.37,0.000338,0.000492,1.4e-05,0.001094,0.000192,1e-05,0.000524,0.000108,1.7e-05
Rotor_unbalance_torque_circulation_40Nm_2000rpm_250706095616.csv,torque,40,2000,load_seg,76.0,1943.6,2000,33.386,32.394,2.972,0.001146,0.00052,0.000527,0.459,c3,49.7,30.8,0.74,False,False,False,0.992,7.9,False,True,False,False,False,0.000137,0.12,False,1.37,0.000335,0.000484,2e-05,0.001096,0.00019,1.5e-05,0.000527,0.00011,2.2e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,10.5,2922.4,3000,50.127,48.706,2.833,0.012219,0.000265,0.000895,0.073,c3,69.3,32.1,0.69,True,True,True,1.42,11.4,False,False,False,False,False,0.000271,0.02,False,2.42,0.003133,0.000219,4.2e-05,0.01181,0.000148,0.000157,0.000895,0.000161,1e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,12.5,2922.4,3000,50.126,48.707,2.832,0.012218,0.000256,0.00089,0.073,c3,69.6,31.7,0.7,True,True,True,1.419,11.4,False,False,False,False,False,0.000284,0.02,False,2.42,0.003132,0.000214,4.6e-05,0.01181,0.00014,0.000127,0.00089,0.000159,2.8e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,14.5,2922.5,3000,50.126,48.708,2.829,0.012245,0.000234,0.000894,0.073,c3,69.0,31.9,0.68,True,True,True,1.418,11.3,False,False,False,False,False,0.00032,0.03,False,2.43,0.003152,0.000195,6.3e-05,0.011832,0.000128,0.000122,0.000894,0.00015,2.6e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,16.5,2922.6,3000,50.126,48.71,2.824,0.012206,0.000265,0.000889,0.073,c3,68.5,31.8,0.67,True,True,True,1.416,11.3,False,False,False,False,False,0.000274,0.02,False,2.42,0.003142,0.000218,3.8e-05,0.011795,0.000152,0.000143,0.000889,0.000163,1.4e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,18.5,2922.7,3000,50.127,48.712,2.822,0.012239,0.000259,0.000897,0.073,c3,68.1,32.1,0.69,True,True,True,1.415,11.3,False,False,False,False,False,0.000315,0.03,False,2.43,0.003141,0.000212,4.6e-05,0.011829,0.00015,0.000141,0.000897,0.000163,2.1e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,20.5,2922.8,3000,50.126,48.713,2.82,0.012199,0.000218,0.000894,0.073,c3,67.7,31.2,0.69,True,True,True,1.413,11.3,False,False,False,False,False,0.000284,0.02,False,2.42,0.003142,0.000188,5e-05,0.011788,0.000111,0.000163,0.000894,0.000153,1.8e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,22.5,2922.9,3000,50.126,48.715,2.816,0.012172,0.000233,0.000889,0.073,c3,67.1,31.5,0.69,True,True,True,1.411,11.3,False,False,False,False,False,0.000301,0.02,False,2.41,0.003141,0.000193,5.9e-05,0.01176,0.00013,0.000165,0.000889,0.000154,3.8e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,24.5,2922.9,3000,50.126,48.715,2.815,0.012172,0.000236,0.000899,0.074,c3,67.2,31.5,0.67,True,True,True,1.411,11.3,False,False,False,False,False,0.000246,0.02,False,2.41,0.003148,0.0002,4.2e-05,0.011758,0.000125,0.000125,0.000899,0.000165,4.6e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,26.5,2923.1,3000,50.127,48.718,2.81,0.012325,0.000246,0.000899,0.073,c3,67.5,32.0,0.68,True,True,True,1.409,11.3,False,False,False,False,False,0.000278,0.02,False,2.44,0.003193,0.000207,5.7e-05,0.011904,0.000132,0.00015,0.000899,0.000149,2.8e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,28.5,2939.0,3000,50.127,48.983,2.282,0.012878,0.000222,0.000911,0.071,c3,69.7,32.1,0.66,True,True,True,1.144,9.1,False,False,False,False,False,0.000311,0.02,False,2.55,0.003234,0.000179,3.7e-05,0.012465,0.000131,8.5e-05,0.000911,0.000123,7e-06
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,30.5,2940.0,3000,50.125,48.999,2.245,0.014031,0.000328,0.000931,0.066,c3,69.2,32.7,0.67,True,True,True,1.125,9.0,False,False,False,False,False,0.000351,0.02,False,2.78,0.003218,0.000215,7e-05,0.013657,0.000248,0.000102,0.000931,0.000145,4.1e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,32.5,2940.4,3000,50.125,49.006,2.231,0.014357,0.00035,0.000929,0.065,c3,71.3,34.3,0.69,True,True,True,1.118,8.9,False,False,False,False,False,0.00048,0.03,False,2.84,0.003075,0.000197,2.5e-05,0.014024,0.000289,4.9e-05,0.000929,0.000126,3.2e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,34.5,2940.6,3000,50.126,49.009,2.227,0.013992,0.000331,0.000916,0.065,c3,72.5,34.9,0.71,True,True,True,1.116,8.9,False,False,False,False,False,0.000461,0.03,False,2.77,0.003006,0.000185,1.7e-05,0.013665,0.000274,7.1e-05,0.000916,9.9e-05,1.9e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,36.5,2940.7,3000,50.126,49.012,2.224,0.014048,0.000307,0.000914,0.065,c3,71.2,35.0,0.78,True,True,True,1.115,8.9,False,False,False,False,False,0.000516,0.04,False,2.78,0.003008,0.000176,1.7e-05,0.013723,0.000251,4.8e-05,0.000914,9.9e-05,3e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,38.5,2940.7,3000,50.127,49.012,2.224,0.014022,0.000351,0.000921,0.066,c3,71.5,35.1,0.71,True,True,True,1.115,8.9,False,False,False,False,False,0.000447,0.03,False,2.78,0.003009,0.000209,1.6e-05,0.013696,0.000281,2.6e-05,0.000921,0.000112,2.2e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,40.5,2940.8,3000,50.126,49.013,2.221,0.013927,0.000323,0.000924,0.066,c3,71.2,35.9,0.77,True,True,True,1.113,8.9,False,False,False,False,False,0.000413,0.03,False,2.76,0.003014,0.000189,2.5e-05,0.013596,0.000261,6.6e-05,0.000924,0.000107,1e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,42.5,2940.8,3000,50.126,49.014,2.22,0.014033,0.00031,0.000917,0.065,c3,71.3,36.5,0.72,True,True,True,1.113,8.9,False,False,False,False,False,0.000452,0.03,False,2.78,0.003014,0.000178,3e-05,0.013705,0.000254,3.8e-05,0.000917,9.8e-05,2.2e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,44.5,2940.8,3000,50.126,49.014,2.219,0.01392,0.000296,0.000921,0.066,c3,71.5,34.6,0.69,True,True,True,1.112,8.9,False,False,False,False,False,0.000445,0.03,False,2.76,0.003013,0.000173,1.4e-05,0.01359,0.000241,4e-05,0.000921,0.000106,1.5e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,46.5,2940.9,3000,50.128,49.016,2.218,0.013982,0.000317,0.000924,0.066,c3,71.1,33.2,0.78,True,True,True,1.112,8.9,False,False,False,False,False,0.00043,0.03,False,2.77,0.003012,0.000179,2.3e-05,0.013653,0.000262,2.7e-05,0.000924,9.5e-05,2.2e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,48.5,2941.0,3000,50.127,49.017,2.215,0.014018,0.000324,0.000922,0.066,c3,71.5,34.2,0.64,True,True,True,1.11,8.9,False,False,False,False,False,0.000397,0.03,False,2.78,0.003013,0.000187,3.1e-05,0.013691,0.000265,2.3e-05,0.000922,0.000103,2.4e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,50.5,2941.1,3000,50.127,49.018,2.213,0.01398,0.000309,0.000919,0.066,c3,71.0,33.1,0.77,True,True,True,1.109,8.9,False,False,False,False,False,0.000396,0.03,False,2.77,0.003004,0.000179,1.8e-05,0.013654,0.000252,4.2e-05,0.000919,9.8e-05,1.5e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,52.5,2941.0,3000,50.128,49.017,2.215,0.013996,0.000306,0.000922,0.066,c3,70.6,33.9,0.77,True,True,True,1.11,8.9,False,False,False,False,False,0.000418,0.03,False,2.77,0.003043,0.000176,2.2e-05,0.013661,0.000249,3.6e-05,0.000922,0.000101,2.3e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,54.5,2941.0,3000,50.129,49.016,2.22,0.013918,0.000342,0.000941,0.068,c3,68.8,34.1,0.58,True,True,True,1.113,8.9,False,False,False,False,False,0.000436,0.03,False,2.76,0.003164,0.000218,6.7e-05,0.013553,0.000264,8.3e-05,0.000941,0.000129,3.9e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,56.5,2940.3,3000,50.13,49.005,2.243,0.01338,0.000286,0.000918,0.069,c3,67.8,32.5,0.7,True,True,True,1.125,9.0,False,False,False,False,False,0.000297,0.02,False,2.65,0.003222,0.00022,5.9e-05,0.012986,0.000183,2.9e-05,0.000918,0.00015,5.4e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,58.5,2924.7,3000,50.129,48.745,2.76,0.012503,0.000267,0.000917,0.073,c3,69.1,32.9,0.7,True,True,True,1.384,11.1,False,False,False,False,False,0.000291,0.02,False,2.48,0.003205,0.00022,6e-05,0.012085,0.000152,0.000118,0.000917,0.000161,3.1e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,60.5,2924.6,3000,50.127,48.743,2.76,0.012204,0.000256,0.000901,0.074,c3,68.7,32.6,0.7,True,True,True,1.384,11.1,False,False,False,False,False,0.000256,0.02,False,2.42,0.003147,0.000212,8.1e-05,0.011791,0.000145,0.000119,0.000901,0.000163,4.4e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,62.5,2924.6,3000,50.127,48.744,2.759,0.012116,0.00024,0.0009,0.074,c3,69.0,31.7,0.74,True,True,True,1.383,11.1,False,False,False,False,False,0.000266,0.02,False,2.4,0.003136,0.000204,7.1e-05,0.011703,0.000126,0.000117,0.0009,0.000156,4.9e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,64.5,2924.7,3000,50.127,48.745,2.757,0.012144,0.000266,0.000909,0.075,c3,67.9,31.7,0.65,True,True,True,1.382,11.1,False,False,False,False,False,0.00025,0.02,False,2.41,0.003135,0.000217,8e-05,0.011732,0.000154,0.000136,0.000909,0.000156,4e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,66.5,2924.9,3000,50.127,48.748,2.751,0.012097,0.000238,0.000901,0.075,c3,68.9,31.4,0.68,True,True,True,1.379,11.0,False,False,False,False,False,0.000284,0.02,False,2.4,0.003138,0.000205,8.9e-05,0.011683,0.000122,0.00015,0.000901,0.000165,4.6e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,68.5,2925.0,3000,50.126,48.749,2.747,0.012158,0.000263,0.000905,0.074,c3,68.1,31.6,0.7,True,True,True,1.377,11.0,False,False,False,False,False,0.00026,0.02,False,2.41,0.003138,0.000217,9.1e-05,0.011746,0.000149,0.000139,0.000905,0.000168,4.9e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,70.5,2925.0,3000,50.126,48.75,2.746,0.012145,0.000254,0.000913,0.075,c3,68.6,31.2,0.65,True,True,True,1.377,11.0,False,False,False,False,False,0.000278,0.02,False,2.41,0.003142,0.00021,8.3e-05,0.011731,0.000142,0.000163,0.000913,0.000163,3.1e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,72.5,2925.0,3000,50.127,48.751,2.745,0.012163,0.000249,0.00091,0.075,c3,69.5,31.7,0.72,True,True,True,1.376,11.0,False,False,False,False,False,0.000258,0.02,False,2.41,0.003133,0.000206,8e-05,0.011753,0.000139,0.000145,0.00091,0.000165,3.5e-05
Rotor_unbalance_torque_circulation_40Nm_3000rpm_250706095821.csv,torque,40,3000,load_seg,74.5,2925.1,3000,50.127,48.752,2.743,0.012184,0.000255,0.000916,0.075,c3,67.8,31.5,0.7,True,True,True,1.375,11.0,False,False,False,False,False,0.000288,0.02,False,2.41,0.00313,0.000203,9e-05,0.011775,0.000154,0.000137,0.000916,0.000162,4.2e-05
